generation,num_individuals,value
1351,17108,0.00014
1361,17090,0.00014
1371,17118,0.00014
1381,17164,0.00014
1391,17184,0.00014
1401,17134,0.00014
1411,17142,0.00014
1421,17094,0.00014
1431,17118,0.00014
1441,17031,0.00014
1451,17097,0.00014
1461,17120,0.00014
1471,17085,0.00014
1481,17114,0.00014
1491,17225,0.00014
1501,17234,0.00014
1511,17221,0.00014
1521,17295,0.00014
1531,17266,0.00014
1541,17308,0.00014
1551,17230,0.00014
1561,17310,0.00014
1571,17573,0.00014
1581,17668,0.00014
1591,17560,0.00014
1601,17554,0.00014
1611,17558,0.00014
1621,17565,0.00014
1631,17489,0.00014
1641,17454,0.00014
1651,17532,0.00014
1661,17613,0.00014
1671,17580,0.00014
1681,17497,0.00014
1691,17388,0.00014
1701,17404,0.00014
1711,17424,0.00014
1721,17427,0.00014
1731,17387,0.00014
1741,17437,0.00014
1751,17451,0.00014
1761,17299,0.00014
1771,17286,0.00014
1781,17255,0.00014
1791,17196,0.00014
1801,17243,0.00014
1811,17243,0.00014
1821,17370,0.00014
1831,17354,0.00014
1841,17388,0.00014
1851,17376,0.00014
1861,17394,0.00014
1871,17363,0.00014
1881,17190,0.00014
1891,17265,0.00014
1901,17332,0.00014
1911,17313,0.00014
1921,17265,0.00014
1931,17021,0.00014
1941,17252,0.00014
1951,17246,0.00014
1961,17321,0.00014
1971,17342,0.00014
1981,17331,0.00014
1991,17373,0.00014
2001,17269,0.00014
2011,17159,0.00014
2021,17243,0.00014
2031,17385,0.00014
2041,17310,0.00014
2051,17332,0.00014
2061,17355,0.00014
2071,17340,0.00014
2081,17403,0.00014
2091,17418,0.00014
2101,17320,0.00014
2111,17355,0.00014
2121,17423,0.00014
2131,17368,0.00014
2141,17220,0.00014
2151,17287,0.00014
2161,17302,0.00014
2171,17313,0.00014
2181,17348,0.00014
2191,17373,0.00014
2201,17356,0.00014
2211,17330,0.00014
2221,17457,0.00014
2231,17488,0.00014
2241,17450,0.00014
2251,17491,0.00014
2261,17419,0.00014
2271,17456,0.00014
2281,17461,0.00014
2291,17473,0.00014
2301,17545,0.00014
2311,17606,0.00014
2321,17664,0.00014
2331,17677,0.00014
2341,17621,0.00014
2351,17668,0.00014
2361,17703,0.00014
2371,17551,0.00014
2381,17601,0.00014
2391,17611,0.00014
2401,17509,0.00014
2411,17444,0.00014
2421,17466,0.00014
2431,17565,0.00014
2441,17664,0.00014
2451,17646,0.00014
2461,17566,0.00014
2471,17583,0.00014
2481,17628,0.00014
2491,17861,0.00014
2501,17767,0.00014
2511,17647,0.00014
2521,17585,0.00014
2531,17673,0.00014
2541,17692,0.00014
2551,17690,0.00014
2561,17707,0.00014
2571,17690,0.00014
2581,17627,0.00014
2591,17433,0.00014
2601,17437,0.00014
2611,17497,0.00014
2621,17553,0.00014
2631,17380,0.00014
2641,17524,0.00014
2651,17452,0.00014
2661,17476,0.00014
2671,17453,0.00014
2681,17554,0.00014
2691,17499,0.00014
2701,17422,0.00014
2711,17423,0.00014
2721,17384,0.00014
2731,17390,0.00014
2741,17514,0.00014
2751,17426,0.00014
2761,17439,0.00014
2771,17520,0.00014
2781,17657,0.00014
2791,17644,0.00014
2801,17505,0.00014
2811,17537,0.00014
2821,17355,0.00014
2831,17455,0.00014
2841,17531,0.00014
2851,17452,0.00014
2861,17527,0.00014
2871,17520,0.00014
2881,17439,0.00014
2891,17395,0.00014
2901,17457,0.00014
2911,17450,0.00014
2921,17422,0.00014
2931,17516,0.00014
2941,17539,0.00014
2951,17614,0.00014
2961,17591,0.00014
2971,17587,0.00014
2981,17600,0.00014
2991,17511,0.00014
3001,17513,0.00014
3011,17450,0.00014
3021,17464,0.00014
3031,17524,0.00014
3041,17513,0.00014
3051,17348,0.00014
3061,17408,0.00014
3071,17486,0.00014
3081,17521,0.00014
3091,17451,0.00014
3101,17445,0.00014
3111,17443,0.00014
3121,17415,0.00014
3131,17262,0.00014
3141,17282,0.00014
3151,17395,0.00014
3161,17362,0.00014
3171,17329,0.00014
3181,17298,0.00014
3191,17348,0.00014
3201,17330,0.00014
3211,17315,0.00014
3221,17354,0.00014
3231,17336,0.00014
3241,17324,0.00014
3251,17401,0.00014
3261,17323,0.00014
3271,17206,0.00014
3281,17255,0.00014
3291,17252,0.00014
3301,17271,0.00014
3311,17367,0.00014
3321,17572,0.00014
3331,17616,0.00014
3341,17533,0.00014
3351,17613,0.00014
3361,17529,0.00014
3371,17568,0.00014
3381,17520,0.00014
3391,17491,0.00014
3401,17519,0.00014
3411,17587,0.00014
3421,17581,0.00014
3431,17560,0.00014
3441,17475,0.00014
3451,17439,0.00014
3461,17453,0.00014
3471,17414,0.00014
3481,17421,0.00014
3491,17579,0.00014
3501,17510,0.00014
3511,17558,0.00014
3521,17497,0.00014
3531,17539,0.00014
3541,17488,0.00014
3551,17566,0.00014
3561,17644,0.00014
3571,17581,0.00014
3581,17561,0.00014
3591,17514,0.00014
3601,17508,0.00014
3611,17653,0.00014
3621,17791,0.00014
3631,17739,0.00014
3641,17755,0.00014
3651,17753,0.00014
3661,17602,0.00014
3671,17617,0.00014
3681,17588,0.00014
3691,17715,0.00014
3701,17872,0.00014
3711,17786,0.00014
3721,17771,0.00014
3731,17706,0.00014
3741,17745,0.00014
3751,17777,0.00014
3761,17777,0.00014
3771,17817,0.00014
3781,17760,0.00014
3791,17624,0.00014
3801,17681,0.00014
3811,17618,0.00014
3821,17544,0.00014
3831,17574,0.00014
3841,17473,0.00014
3851,17500,0.00014
3861,17326,0.00014
3871,17374,0.00014
3881,17367,0.00014
3891,17495,0.00014
3901,17501,0.00014
3911,17586,0.00014
3921,17582,0.00014
3931,17680,0.00014
3941,17676,0.00014
3951,17749,0.00014
3961,17630,0.00014
3971,17629,0.00014
3981,17594,0.00014
3991,17567,0.00014
4001,17458,0.00014
4011,17278,0.00014
4021,17372,0.00014
4031,17398,0.00014
4041,17557,0.00014
4051,17610,0.00014
4061,17544,0.00014
4071,17514,0.00014
4081,17508,0.00014
4091,17474,0.00014
4101,17307,0.00014
4111,17173,0.00014
4121,17151,0.00014
4131,17182,0.00014
4141,17188,0.00014
4151,17164,0.00014
4161,17046,0.00014
4171,17112,0.00014
4181,17197,0.00014
4191,17290,0.00014
4201,17238,0.00014
4211,17305,0.00014
4221,17253,0.00014
4231,17222,0.00014
4241,17109,0.00014
4251,17197,0.00014
4261,17169,0.00014
4271,17341,0.00014
4281,17424,0.00014
4291,17478,0.00014
4301,17525,0.00014
4311,17570,0.00014
4321,17480,0.00014
4331,17455,0.00014
4341,17301,0.00014
4351,17418,0.00014
4361,17330,0.00014
4371,17405,0.00014
4381,17381,0.00014
4391,17262,0.00014
4401,17451,0.00014
4411,17538,0.00014
4421,17664,0.00014
4431,17800,0.00014
4441,17798,0.00014
4451,17742,0.00014
4461,17666,0.00014
4471,17742,0.00014
4481,17661,0.00014
4491,17525,0.00014
4501,17686,0.00014
4511,17599,0.00014
4521,17644,0.00014
4531,17623,0.00014
4541,17527,0.00014
4551,17524,0.00014
4561,17460,0.00014
4571,17439,0.00014
4581,17358,0.00014
4591,17398,0.00014
4601,17251,0.00014
4611,17246,0.00014
4621,17387,0.00014
4631,17459,0.00014
4641,17297,0.00014
4651,17191,0.00014
4661,17173,0.00014
4671,17199,0.00014
4681,17311,0.00014
4691,17203,0.00014
4701,17107,0.00014
4711,17037,0.00014
4721,17066,0.00014
4731,16956,0.00014
4741,16953,0.00014
4751,16909,0.00014
4761,16913,0.00014
4771,16990,0.00014
4781,17068,0.00014
4791,17117,0.00014
4801,17166,0.00014
4811,17199,0.00014
4821,17197,0.00014
4831,17260,0.00014
4841,17211,0.00014
4851,17237,0.00014
4861,17159,0.00014
4871,17095,0.00014
4881,17168,0.00014
4891,17106,0.00014
4901,17241,0.00014
4911,17324,0.00014
4921,17372,0.00014
4931,17210,0.00014
4941,17144,0.00014
4951,17315,0.00014
4961,17270,0.00014
4971,17265,0.00014
4981,17231,0.00014
4991,17357,0.00014
5001,17268,0.00014
5011,17319,0.00014
5021,17337,0.00014
5031,17394,0.00014
5041,17384,0.00014
5051,17477,0.00014
5061,17399,0.00014
5071,17407,0.00014
5081,17405,0.00014
5091,17327,0.00014
5101,17303,0.00014
5111,17229,0.00014
5121,17336,0.00014
5131,17474,0.00014
5141,17585,0.00014
5151,17543,0.00014
5161,17491,0.00014
5171,17463,0.00014
5181,17440,0.00014
5191,17453,0.00014
5201,17490,0.00014
5211,17409,0.00014
5221,17410,0.00014
5231,17401,0.00014
5241,17266,0.00014
5251,17341,0.00014
5261,17262,0.00014
5271,17335,0.00014
5281,17252,0.00014
5291,17240,0.00014
5301,17279,0.00014
5311,17002,0.00014
5321,17116,0.00014
5331,17152,0.00014
5341,17221,0.00014
5351,17231,0.00014
5361,17119,0.00014
5371,17170,0.00014
5381,17250,0.00014
5391,17314,0.00014
5401,17314,0.00014
5411,17319,0.00014
5421,17362,0.00014
5431,17449,0.00014
5441,17377,0.00014
5451,17351,0.00014
5461,17399,0.00014
5471,17465,0.00014
5481,17385,0.00014
5491,17323,0.00014
5501,17259,0.00014
5511,17301,0.00014
5521,17323,0.00014
5531,17251,0.00014
5541,17296,0.00014
5551,17261,0.00014
5561,17353,0.00014
5571,17306,0.00014
5581,17300,0.00014
5591,17140,0.00014
5601,17326,0.00014
5611,17242,0.00014
5621,17352,0.00014
5631,17361,0.00014
5641,17227,0.00014
5651,17209,0.00014
5661,17262,0.00014
5671,17156,0.00014
5681,17266,0.00014
5691,17262,0.00014
5701,17321,0.00014
5711,17374,0.00014
5721,17409,0.00014
5731,17441,0.00014
5741,17541,0.00014
5751,17524,0.00014
5761,17599,0.00014
5771,17706,0.00014
5781,17844,0.00014
5791,17956,0.00014
5801,17857,0.00014
5811,17959,0.00014
5821,17937,0.00014
5831,17894,0.00014
5841,17942,0.00014
5851,17896,0.00014
5861,17823,0.00014
5871,17715,0.00014
5881,17710,0.00014
5891,17711,0.00014
5901,17708,0.00014
5911,17692,0.00014
5921,17538,0.00014
5931,17505,0.00014
5941,17443,0.00014
5951,17485,0.00014
5961,17444,0.00014
5971,17409,0.00014
5981,17428,0.00014
5991,17456,0.00014
6001,17587,0.00014
6011,17605,0.00014
6021,17619,0.00014
6031,17746,0.00014
6041,17850,0.00014
6051,17561,0.00014
6061,17437,0.00014
6071,17289,0.00014
6081,17462,0.00014
6091,17488,0.00014
6101,17435,0.00014
6111,17463,0.00014
6121,17599,0.00014
6131,17736,0.00014
6141,17709,0.00014
6151,17594,0.00014
6161,17563,0.00014
6171,17460,0.00014
6181,17389,0.00014
6191,17378,0.00014
6201,17480,0.00014
6211,17520,0.00014
6221,17582,0.00014
6231,17454,0.00014
6241,17437,0.00014
6251,17388,0.00014
6261,17376,0.00014
6271,17392,0.00014
6281,17415,0.00014
6291,17451,0.00014
6301,17290,0.00014
6311,17311,0.00014
6321,17325,0.00014
6331,17369,0.00014
6341,17332,0.00014
6351,17334,0.00014
6361,17301,0.00014
6371,17371,0.00014
6381,17487,0.00014
6391,17584,0.00014
6401,17689,0.00014
6411,17647,0.00014
6421,17630,0.00014
6431,17721,0.00014
6441,17721,0.00014
6451,17665,0.00014
6461,17562,0.00014
6471,17567,0.00014
6481,17744,0.00014
6491,17861,0.00014
6501,17790,0.00014
6511,17788,0.00014
6521,17743,0.00014
6531,17724,0.00014
6541,17765,0.00014
6551,17737,0.00014
6561,17660,0.00014
6571,17617,0.00014
6581,17572,0.00014
6591,17753,0.00014
6601,17578,0.00014
6611,17537,0.00014
6621,17628,0.00014
6631,17746,0.00014
6641,17727,0.00014
6651,17717,0.00014
6661,17826,0.00014
6671,17886,0.00014
6681,17822,0.00014
6691,17747,0.00014
6701,17735,0.00014
6711,17776,0.00014
6721,17727,0.00014
6731,17708,0.00014
6741,17762,0.00014
6751,17673,0.00014
6761,17721,0.00014
6771,17628,0.00014
6781,17439,0.00014
6791,17537,0.00014
6801,17582,0.00014
6811,17489,0.00014
6821,17466,0.00014
6831,17432,0.00014
6841,17329,0.00014
6851,17257,0.00014
6861,17320,0.00014
6871,17269,0.00014
6881,17219,0.00014
6891,17331,0.00014
6901,17345,0.00014
6911,17359,0.00014
6921,17226,0.00014
6931,17199,0.00014
6941,17232,0.00014
6951,17234,0.00014
6961,17233,0.00014
6971,17299,0.00014
6981,17306,0.00014
6991,17376,0.00014
7001,17262,0.00014
7011,17325,0.00014
7021,17429,0.00014
7031,17401,0.00014
7041,17400,0.00014
7051,17539,0.00014
7061,17363,0.00014
7071,17321,0.00014
7081,17286,0.00014
7091,17152,0.00014
7101,17135,0.00014
7111,17189,0.00014
7121,17193,0.00014
7131,17166,0.00014
7141,16953,0.00014
7151,16866,0.00014
7161,16923,0.00014
7171,16860,0.00014
7181,17003,0.00014
7191,16975,0.00014
7201,17097,0.00014
7211,17058,0.00014
7221,17053,0.00014
7231,17016,0.00014
7241,17020,0.00014
7251,17114,0.00014
7261,17107,0.00014
7271,17060,0.00014
7281,17105,0.00014
7291,17010,0.00014
7301,16925,0.00014
7311,16856,0.00014
7321,16973,0.00014
7331,16981,0.00014
7341,16954,0.00014
7351,16830,0.00014
7361,16889,0.00014
7371,16897,0.00014
7381,16898,0.00014
7391,16901,0.00014
7401,16800,0.00014
7411,16893,0.00014
7421,16943,0.00014
7431,17040,0.00014
7441,17047,0.00014
7451,17113,0.00014
7461,17034,0.00014
7471,17289,0.00014
7481,17204,0.00014
7491,17362,0.00014
7501,17290,0.00014
7511,17285,0.00014
7521,17216,0.00014
7531,17275,0.00014
7541,17297,0.00014
7551,17454,0.00014
7561,17569,0.00014
7571,17548,0.00014
7581,17588,0.00014
7591,17584,0.00014
7601,17590,0.00014
7611,17483,0.00014
7621,17572,0.00014
7631,17676,0.00014
7641,17596,0.00014
7651,17617,0.00014
7661,17685,0.00014
7671,17644,0.00014
7681,17769,0.00014
7691,17773,0.00014
7701,17792,0.00014
7711,17793,0.00014
7721,17832,0.00014
7731,17845,0.00014
7741,17819,0.00014
7751,17839,0.00014
7761,17686,0.00014
7771,17644,0.00014
7781,17389,0.00014
7791,17331,0.00014
7801,17415,0.00014
7811,17406,0.00014
7821,17365,0.00014
7831,17349,0.00014
7841,17271,0.00014
7851,17430,0.00014
7861,17385,0.00014
7871,17335,0.00014
7881,17386,0.00014
7891,17454,0.00014
7901,17405,0.00014
7911,17461,0.00014
7921,17510,0.00014
7931,17462,0.00014
7941,17431,0.00014
7951,17430,0.00014
7961,17397,0.00014
7971,17363,0.00014
7981,17391,0.00014
7991,17378,0.00014
8001,17327,0.00014
8011,17328,0.00014
8021,17236,0.00014
8031,17307,0.00014
8041,17336,0.00014
8051,17334,0.00014
8061,17330,0.00014
8071,17252,0.00014
8081,17274,0.00014
8091,17185,0.00014
8101,17072,0.00014
8111,17089,0.00014
8121,17103,0.00014
8131,17335,0.00014
8141,17347,0.00014
8151,17428,0.00014
8161,17491,0.00014
8171,17379,0.00014
8181,17411,0.00014
8191,17481,0.00014
8201,17518,0.00014
8211,17470,0.00014
8221,17442,0.00014
8231,17446,0.00014
8241,17467,0.00014
8251,17365,0.00014
8261,17309,0.00014
8271,17197,0.00014
8281,17262,0.00014
8291,17307,0.00014
8301,17281,0.00014
8311,17203,0.00014
8321,17122,0.00014
8331,17136,0.00014
8341,17073,0.00014
8351,17285,0.00014
8361,17166,0.00014
8371,17191,0.00014
8381,17219,0.00014
8391,17215,0.00014
8401,17187,0.00014
8411,17219,0.00014
8421,17221,0.00014
8431,17210,0.00014
8441,17076,0.00014
8451,17083,0.00014
8461,17167,0.00014
8471,17117,0.00014
8481,17169,0.00014
8491,17108,0.00014
8501,17249,0.00014
8511,17254,0.00014
8521,17387,0.00014
8531,17578,0.00014
8541,17741,0.00014
8551,17847,0.00014
8561,17791,0.00014
8571,17798,0.00014
8581,17781,0.00014
8591,17615,0.00014
8601,17759,0.00014
8611,17734,0.00014
8621,17783,0.00014
8631,17712,0.00014
8641,17797,0.00014
8651,17754,0.00014
8661,17763,0.00014
8671,17639,0.00014
8681,17640,0.00014
8691,17588,0.00014
8701,17585,0.00014
8711,17666,0.00014
8721,17484,0.00014
8731,17505,0.00014
8741,17548,0.00014
8751,17456,0.00014
8761,17311,0.00014
8771,17280,0.00014
8781,17263,0.00014
8791,17175,0.00014
8801,17118,0.00014
8811,17121,0.00014
8821,17284,0.00014
8831,17310,0.00014
8841,17325,0.00014
8851,17425,0.00014
8861,17433,0.00014
8871,17522,0.00014
8881,17575,0.00014
8891,17402,0.00014
8901,17430,0.00014
8911,17603,0.00014
8921,17567,0.00014
8931,17653,0.00014
8941,17571,0.00014
8951,17629,0.00014
8961,17767,0.00014
8971,17635,0.00014
8981,17484,0.00014
8991,17422,0.00014
9001,17262,0.00014
9011,17398,0.00014
9021,17490,0.00014
9031,17385,0.00014
9041,17364,0.00014
9051,17520,0.00014
9061,17643,0.00014
9071,17694,0.00014
9081,17841,0.00014
9091,17740,0.00014
9101,17619,0.00014
9111,17444,0.00014
9121,17626,0.00014
9131,17656,0.00014
9141,17625,0.00014
9151,17510,0.00014
9161,17564,0.00014
9171,17684,0.00014
9181,17835,0.00014
9191,17774,0.00014
9201,17611,0.00014
9211,17592,0.00014
9221,17648,0.00014
9231,17607,0.00014
9241,17568,0.00014
9251,17541,0.00014
9261,17473,0.00014
9271,17546,0.00014
9281,17470,0.00014
9291,17526,0.00014
9301,17634,0.00014
9311,17605,0.00014
9321,17530,0.00014
9331,17505,0.00014
9341,17663,0.00014
9351,17593,0.00014
9361,17671,0.00014
9371,17697,0.00014
9381,17575,0.00014
9391,17710,0.00014
9401,17696,0.00014
9411,17618,0.00014
9421,17533,0.00014
9431,17596,0.00014
9441,17558,0.00014
9451,17512,0.00014
9461,17434,0.00014
9471,17421,0.00014
9481,17412,0.00014
9491,17335,0.00014
9501,17164,0.00014
9511,17116,0.00014
9521,17170,0.00014
9531,16972,0.00014
9541,17117,0.00014
9551,17161,0.00014
9561,17202,0.00014
9571,17179,0.00014
9581,17201,0.00014
9591,17089,0.00014
9601,17157,0.00014
9611,17248,0.00014
9621,17335,0.00014
9631,17428,0.00014
9641,17559,0.00014
9651,17573,0.00014
9661,17466,0.00014
9671,17549,0.00014
9681,17613,0.00014
9691,17610,0.00014
9701,17592,0.00014
9711,17469,0.00014
9721,17490,0.00014
9731,17521,0.00014
9741,17517,0.00014
9751,17700,0.00014
9761,17756,0.00014
9771,17591,0.00014
9781,17593,0.00014
9791,17603,0.00014
9801,17630,0.00014
9811,17583,0.00014
9821,17436,0.00014
9831,17344,0.00014
9841,17463,0.00014
9851,17436,0.00014
9861,17339,0.00014
9871,17321,0.00014
9881,17386,0.00014
9891,17299,0.00014
9901,17197,0.00014
9911,17192,0.00014
9921,17174,0.00014
9931,17341,0.00014
9941,17178,0.00014
9951,17203,0.00014
9961,17306,0.00014
9971,17296,0.00014
9981,17392,0.00014
9991,17473,0.00014
10001,17530,0.00014
10011,17563,0.00014
10021,17531,0.00014
10031,17595,0.00014
10041,17608,0.00014
10051,17646,0.00014
10061,17688,0.00014
10071,17612,0.00014
10081,17618,0.00014
10091,17628,0.00014
10101,17648,0.00014
10111,17630,0.00014
10121,17707,0.00014
10131,17579,0.00014
10141,17606,0.00014
10151,17654,0.00014
10161,17630,0.00014
10171,17577,0.00014
10181,17571,0.00014
10191,17515,0.00014
10201,17541,0.00014
10211,17455,0.00014
10221,17432,0.00014
10231,17501,0.00014
10241,17461,0.00014
10251,17459,0.00014
10261,17548,0.00014
10271,17521,0.00014
10281,17649,0.00014
10291,17664,0.00014
10301,17568,0.00014
10311,17603,0.00014
10321,17521,0.00014
10331,17694,0.00014
10341,17700,0.00014
10351,17602,0.00014
10361,17475,0.00014
10371,17583,0.00014
10381,17537,0.00014
10391,17559,0.00014
10401,17613,0.00014
10411,17667,0.00014
10421,17601,0.00014
10431,17629,0.00014
10441,17631,0.00014
10451,17584,0.00014
10461,17629,0.00014
10471,17583,0.00014
10481,17587,0.00014
10491,17640,0.00014
10501,17563,0.00014
10511,17602,0.00014
10521,17547,0.00014
10531,17613,0.00014
10541,17541,0.00014
10551,17723,0.00014
10561,17669,0.00014
10571,17675,0.00014
10581,17535,0.00014
10591,17579,0.00014
10601,17645,0.00014
10611,17632,0.00014
10621,17631,0.00014
10631,17560,0.00014
10641,17421,0.00014
10651,17463,0.00014
10661,17322,0.00014
10671,17325,0.00014
10681,17359,0.00014
10691,17336,0.00014
10701,17350,0.00014
10711,17265,0.00014
10721,17312,0.00014
10731,17227,0.00014
10741,17217,0.00014
10751,17254,0.00014
10761,17290,0.00014
10771,17191,0.00014
10781,17311,0.00014
10791,17341,0.00014
10801,17221,0.00014
10811,17171,0.00014
10821,17107,0.00014
10831,17031,0.00014
10841,17086,0.00014
10851,17167,0.00014
10861,17188,0.00014
10871,17307,0.00014
10881,17312,0.00014
10891,17336,0.00014
10901,17436,0.00014
10911,17497,0.00014
10921,17483,0.00014
10931,17550,0.00014
10941,17577,0.00014
10951,17530,0.00014
10961,17442,0.00014
10971,17428,0.00014
10981,17627,0.00014
10991,17676,0.00014
11001,17581,0.00014
11011,17604,0.00014
11021,17671,0.00014
11031,17655,0.00014
11041,17509,0.00014
11051,17386,0.00014
11061,17332,0.00014
11071,17449,0.00014
11081,17508,0.00014
11091,17530,0.00014
11101,17614,0.00014
11111,17433,0.00014
11121,17375,0.00014
11131,17412,0.00014
11141,17493,0.00014
11151,17477,0.00014
11161,17360,0.00014
11171,17367,0.00014
11181,17355,0.00014
11191,17386,0.00014
11201,17336,0.00014
11211,17409,0.00014
11221,17522,0.00014
11231,17649,0.00014
11241,17694,0.00014
11251,17777,0.00014
11261,17875,0.00014
11271,17792,0.00014
11281,17816,0.00014
11291,17807,0.00014
11301,17895,0.00014
11311,17863,0.00014
11321,17747,0.00014
11331,17813,0.00014
11341,17639,0.00014
11351,17611,0.00014
11361,17560,0.00014
11371,17670,0.00014
11381,17748,0.00014
11391,17663,0.00014
11401,17682,0.00014
11411,17540,0.00014
11421,17528,0.00014
11431,17529,0.00014
11441,17381,0.00014
11451,17453,0.00014
11461,17372,0.00014
11471,17376,0.00014
11481,17385,0.00014
11491,17457,0.00014
11501,17379,0.00014
11511,17297,0.00014
11521,17231,0.00014
11531,17139,0.00014
11541,17182,0.00014
11551,17059,0.00014
11561,17083,0.00014
11571,17078,0.00014
11581,17111,0.00014
11591,17296,0.00014
11601,17304,0.00014
11611,17351,0.00014
11621,17272,0.00014
11631,17493,0.00014
11641,17522,0.00014
11651,17433,0.00014
11661,17451,0.00014
11671,17397,0.00014
11681,17375,0.00014
11691,17355,0.00014
11701,17422,0.00014
11711,17313,0.00014
11721,17389,0.00014
11731,17404,0.00014
11741,17578,0.00014
11751,17499,0.00014
11761,17468,0.00014
11771,17472,0.00014
11781,17406,0.00014
11791,17444,0.00014
11801,17369,0.00014
11811,17344,0.00014
11821,17266,0.00014
11831,17150,0.00014
11841,17098,0.00014
11851,17038,0.00014
11861,17094,0.00014
11871,17109,0.00014
11881,17010,0.00014
11891,16990,0.00014
11901,17005,0.00014
11911,16885,0.00014
11921,17048,0.00014
11931,17067,0.00014
11941,17076,0.00014
11951,16990,0.00014
11961,17032,0.00014
11971,17040,0.00014
11981,17116,0.00014
11991,17214,0.00014
12001,17280,0.00014
12011,17440,0.00014
12021,17521,0.00014
12031,17451,0.00014
12041,17544,0.00014
12051,17653,0.00014
12061,17733,0.00014
12071,17734,0.00014
12081,17687,0.00014
12091,17648,0.00014
12101,17647,0.00014
12111,17662,0.00014
12121,17498,0.00014
12131,17506,0.00014
12141,17636,0.00014
12151,17560,0.00014
12161,17624,0.00014
12171,17527,0.00014
12181,17446,0.00014
12191,17349,0.00014
12201,17381,0.00014
12211,17498,0.00014
12221,17321,0.00014
12231,17443,0.00014
12241,17502,0.00014
12251,17570,0.00014
12261,17435,0.00014
12271,17588,0.00014
12281,17517,0.00014
12291,17434,0.00014
12301,17255,0.00014
12311,17377,0.00014
12321,17355,0.00014
12331,17308,0.00014
12341,17287,0.00014
12351,17204,0.00014
12361,17145,0.00014
12371,17217,0.00014
12381,17319,0.00014
12391,17311,0.00014
12401,17386,0.00014
12411,17365,0.00014
12421,17346,0.00014
12431,17341,0.00014
12441,17395,0.00014
12451,17228,0.00014
12461,17295,0.00014
12471,17266,0.00014
12481,17215,0.00014
12491,17077,0.00014
12501,17128,0.00014
12511,17251,0.00014
12521,17291,0.00014
12531,17372,0.00014
12541,17378,0.00014
12551,17280,0.00014
12561,17306,0.00014
12571,17296,0.00014
12581,17213,0.00014
12591,17243,0.00014
12601,17354,0.00014
12611,17488,0.00014
12621,17523,0.00014
12631,17574,0.00014
12641,17410,0.00014
12651,17555,0.00014
12661,17515,0.00014
12671,17391,0.00014
12681,17319,0.00014
12691,17382,0.00014
12701,17547,0.00014
12711,17647,0.00014
12721,17550,0.00014
12731,17457,0.00014
12741,17481,0.00014
12751,17425,0.00014
12761,17272,0.00014
12771,17256,0.00014
12781,17232,0.00014
12791,17228,0.00014
12801,17235,0.00014
12811,17109,0.00014
12821,17142,0.00014
12831,17143,0.00014
12841,17121,0.00014
12851,16905,0.00014
12861,17023,0.00014
12871,17055,0.00014
12881,17050,0.00014
12891,17120,0.00014
12901,17100,0.00014
12911,16999,0.00014
12921,17066,0.00014
12931,17150,0.00014
12941,17236,0.00014
12951,17361,0.00014
12961,17323,0.00014
12971,17266,0.00014
12981,17217,0.00014
12991,17247,0.00014
13001,17068,0.00014
13011,17219,0.00014
13021,17204,0.00014
13031,17201,0.00014
13041,17399,0.00014
13051,17339,0.00014
13061,17284,0.00014
13071,17291,0.00014
13081,17240,0.00014
13091,17237,0.00014
13101,17337,0.00014
13111,17246,0.00014
13121,17173,0.00014
13131,17156,0.00014
13141,17157,0.00014
13151,17351,0.00014
13161,17392,0.00014
13171,17533,0.00014
13181,17564,0.00014
